Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source,y
E02437,E**** U*******,Procurement,C0270,Procurement Manager,Senior,Bachelor,Office,Yes,5.0,9.0,2.0,77.0,Yes,Phone,Turkish,2024-01-04,2024-01-29,E**** T*******,Yes,CRM,1
E02438,N**** D*******,Production,C0096,Production Planner,Senior,Bachelor,Office,No,4.0,7.0,0.0,61.0,No,Email,Turkish,2024-03-25,2024-04-01,B**** K*******,Yes,LinkedIn,1
E02439,B**** Y*******,Engineering,C0186,Electrical Engineer,Senior,Bachelor,Remote,Yes,4.0,10.0,1.0,81.0,Yes,Phone,Turkish,2024-03-26,2024-03-31,A**** Y*******,Yes,Webinar,1
E02440,N**** P*******,Engineering,C0006,Quality-by-Design Engineer,Mid,Master,Field,No,4.0,3.0,2.0,36.0,No,LinkedIn,English,2024-02-08,2024-02-17,C**** D*******,Yes,CRM,1
E02441,E**** U*******,Quality,C0256,QA Specialist,Mid,Bachelor,Remote,Yes,1.0,4.0,0.0,27.0,No,Phone,English,2024-09-14,2024-10-08,F**** O*******,Yes,LinkedIn,1
E02442,E**** Y*******,Marketing,C0419,Marketing Specialist,Senior,Master,Remote,Yes,27.0,10.0,2.0,92.0,Yes,Email,English,2024-06-04,2024-06-12,D**** S*******,Yes,LinkedIn,1
E02443,Z**** K*******,Quality,C0393,QA Specialist,Senior,Master,Office,Yes,4.0,6.0,1.0,66.0,No,Phone,Turkish,2024-04-19,2024-05-01,G**** R*******,Yes,CRM,1
E02444,S**** A*******,IT,C0016,Network Engineer,Junior,Bachelor,Factory,No,3.0,2.0,0.0,47.0,No,Email,English,2024-03-17,2024-04-16,H**** N*******,Yes,CRM,1
E02445,N*** A*******,MARKETING,C0327,Digital Marketing Executive,mid,Bachelor,OFFICE,Yes,14.0,4.0,3.0,62.0,No,Email,English,2024-08-27,2024-09-10,F**** O*******,Yes,Webinar,1
E02446,A**** O*******,IT,C0539,Network Engineer,Senior,Bachelor,Office,Yes,6.0,10.0,2.0,,No,,Turkis,2024-05-08,2024-06-06,H**** N*******,Yes,linkedin,1
E02447,Z**** P*******,IT,C0068,Infrastructure Engineer,Senior,Bachelor,Office,Yes,3.0,6.0,1.0,55.0,No,Phone,Turkish,2024-04-16,2024-05-06,E**** T*******,Yes,LinkedIn,1
E02448,B**** C*******,Procurement,C0681,Procurement Analyst,Junior,Bachelor,Office,No,2.0,0.0,0.0,74.0,No,Phone,Turkish,2024-04-04,2024-04-18,G**** R*******,Yes,CRM,1
E02449,B**** Y*******,IT,C0647,Network Engineer,Mid,Bachelor,Office,No,4.0,4.0,2.0,60.0,No,LinkedIn,Turkish,2024-08-25,2024-09-18,H**** N*******,Yes,LinkedIn,1
E02450,B**** A*******,IT,C0234,Systems Engineer,Junior,Master,Office,No,0.0,1.0,2.0,71.0,No,Phone,Turkish,2024-02-03,2024-02-09,G**** R*******,Yes,Email Campaign,0
E02451,A**** Y*******,IT,C0088,Infrastructure Engineer,Senior,Bachelor,Office,Yes,3.0,8.0,0.0,53.0,No,Email,English,2024-03-23,2024-04-12,C**** D*******,Yes,CRM,1
E02452,D**** G*******,IT,C0160,Network Engineer,Mid,Bachelor,Field,Yes,5.0,2.0,1.0,59.0,No,LinkedIn,Turkish,2024-01-12,2024-01-17,E**** T*******,Yes,CRM,1
E02453,Z**** P*******,Operations,C0642,Data Centre Operator,Junior,Bachelor,Field,Yes,7.0,0.0,2.0,81.0,No,LinkedIn,Turkish,2024-02-11,2024-02-18,A**** Y*******,Yes,CRM,1
E02454,S**** D*******,Sales,C0378,Sales Executive,Director,High School,Remote,Yes,23.0,12.0,5.0,90.0,Yes,Email,Turkish,2024-07-09,2024-07-23,C**** D*******,Yes,CRM,1
E02455,S**** P*******,Marketing,C0265,Growth Marketer,Mid,Bachelor,Office,Yes,16.0,4.0,2.0,44.0,No,Phone,English,2024-04-06,2024-04-15,D**** S*******,Yes,CRM,1
E02456,B**** Y*******,Operations,C0291,Ops Coordinator,Mid,Master,Field,No,3.0,5.0,1.0,49.0,No,Phone,Turkish,2024-06-09,2024-06-29,G**** R*******,Yes,LinkedIn,1
E02457,A**** K*******,IT,C0670,Systems Engineer,Director,Bachelor,Office,Yes,8.0,15.0,1.0,60.0,No,Email,Turkish,2024-03-01,2024-03-23,F**** O*******,No,Email Campaign,1
E02458,K**** K*******,Production,C0536,Plant Supervisor,Mid,Bachelor,Factory,Yes,0.0,2.0,2.0,30.0,No,Email,Turkish,2024-01-28,2024-02-27,G**** R*******,Yes,CRM,0
E02459,C**** Y*******,Marketing,C0549,Brand Manager,Senior,Bachelor,Factory,No,20.0,11.0,4.0,56.0,Yes,Phone,English,2024-05-30,2024-06-11,H**** N*******,Yes,Webinar,1
E02460,E**** Y*******,Procurement,C0554,Procurement Analyst,Mid,PhD,Office,Yes,4.0,2.0,1.0,67.0,No,Email,English,2024-01-30,2024-02-20,D**** S*******,Yes,CRM,1
E02461,B**** D*******,Marketing,C0036,Marketing Specialist,Junior,High School,Remote,No,17.0,0.0,1.0,21.0,No,Email,English,2024-03-22,2024-04-18,F**** O*******,Yes,Fair,1
E02462,C**** K*******,IT,C0608,Network Engineer,Senior,Bachelor,Office,No,3.0,8.0,1.0,45.0,No,Email,Turkish,2024-06-16,2024-06-29,F**** O*******,Yes,Webinar,1
E02463,A**** P*******,Production,C0023,Production Engineer,Director,Bachelor,Office,No,1.0,17.0,0.0,82.0,Yes,LinkedIn,English,2024-05-20,2024-06-12,C**** D*******,Yes,CRM,1
E02464,S**** C*******,IT,C0615,SYSTEMS EqGINEER,Mid,Master,Office,Yes,0.0,,0.0,63.0,No,,Turkish,2024-05-30,2024-06-27,C**** D*******,Yes,Webinar,0
E02465,B**** Y*******,Operations,C0300,Operations Analyst,Mid,Master,Office,Yes,5.0,3.0,2.0,60.0,No,Phone,Turkish,2024-06-12,2024-06-19,B**** K*******,Yes,CRM,1
E02466,C**** Y*******,Sales,C0710,Territory Sales Rep,Mid,Bachelor,Office,No,37.0,2.0,2.0,71.0,No,Email,Turkish,2024-06-11,2024-07-01,E**** T*******,Yes,CRM,1
E02467,L**** A*******,Sales,C0505,Sales Executive,Mid,Bachelor,Office,No,23.0,3.0,3.0,70.0,Yes,Email,English,2024-01-29,2024-02-22,F**** O*******,Yes,Webinar,1
E02468,Z**** K*******,Marketing,C0074,Digital Marketing Executive,Mid,Bachelor,Office,No,26.0,3.0,5.0,42.0,No,Email,English,2024-06-04,2024-06-24,B**** K*******,Yes,CRM,1
E02469,O**** G*******,Engineering,C0371,Electrical Engineer,Junior,Bachelor,Office,No,9.0,2.0,2.0,42.0,No,Email,English,2024-01-14,2024-02-08,B**** K*******,Yes,CRM,1
E02470,C**** C*******,Management,C0100,Plant Manager,Junior,High School,Office,Yes,4.0,2.0,0.0,52.0,No,Email,Turkish,2024-05-21,2024-06-20,G**** R*******,Yes,Webinar,1
E02471,S**** A*******,Engineering,C0194,Mechanical Engineer,Junior,Bachelor,Office,Yes,8.0,0.0,0.0,55.0,No,Email,English,2024-03-23,2024-04-12,A**** Y*******,No,CRM,1
E02472,A**** U*******,Engineering,C0333,Quality-by-Design Engineer,Senior,Master,Office,No,0.0,11.0,1.0,54.0,No,Email,Turkish,2024-06-19,2024-07-02,C**** D*******,Yes,LinkedIn,0
E02473,B**** K*******,Sales,C0575,Account Manager,Mid,Master,Factory,Yes,22.0,5.0,5.0,55.0,No,Email,Turkish,2024-09-03,2024-09-18,B**** K*******,Yes,LinkedIn,1
E02474,O**** Y*******,Engineering,C0496,Prcess Engineer,Mid,Master,Office,No,0.0,6.0,,,NO,phone,Turkish,2024-05-11,2024-05-24,C**** D*******,Yes,CRM,0
E02475,E**** O*******,Management,C0594,Operations Manager,Junior,Master,Office,No,0.0,0.0,2.0,51.0,No,Phone,Turkish,2024-04-28,2024-05-14,E**** T*******,Yes,LinkedIn,0
E02476,M**** A*******,Marketing,C0516,Digital Marketing Executive,Junior,PhD,Field,No,20.0,1.0,2.0,66.0,No,Email,Turkish,2024-09-27,2024-10-05,B**** K*******,Yes,CRM,1
E02477,C**** K*******,Marketing,C0249,Marketing Specialist,Senior,Master,Office,Yes,9.0,5.0,3.0,35.0,No,,xurkish,2024-09-04,2024-10-04,g**** r*******,Yes,LinkedIn,1
E02478,C**** K*******,Operations,C0412,Data Centre Operator,Director,High School,Factory,Yes,6.0,7.0,2.0,58.0,No,Phone,Turkish,2024-05-11,2024-05-28,B**** K*******,Yes,LinkedIn,1
E02479,M**** K*******,Marketing,C0417,Brand Manager,Junior,Bachelor,Office,No,14.0,0.0,5.0,41.0,No,Phone,English,2024-05-28,2024-06-22,G**** R*******,Yes,LinkedIn,1
E02480,E**** A*******,Quality,C0141,Quality Assurance Lead,Senior,Bachelor,Office,Yes,2.0,6.0,1.0,80.0,No,Phone,English,2024-08-23,2024-09-20,F**** O*******,Yes,Email Campaign,1
E02481,D**** Y*******,IT,C0614,Network Engineer,Mid,Master,Office,Yes,4.0,2.0,2.0,37.0,No,Phone,English,2024-05-08,2024-05-14,A**** Y*******,Yes,Email Campaign,1
E02482,S**** A*******,Operations,C0552,Data Centre Operator,Junior,Bachelor,Office,No,0.0,2.0,2.0,35.0,No,Email,English,2024-06-19,2024-07-04,F**** O*******,Yes,Email Campaign,0
E02483,O**** Y*******,Marketing,C0382,Growth Marketer,Junior,Master,Factory,No,0.0,1.0,4.0,78.0,No,Phone,English,2024-03-11,2024-03-24,H**** N*******,YES,Emal Campaign,0
E02484,E**** A*******,Production,C0692,Plant Supervisor,Junior,Bachelor,Field,Yes,7.0,0.0,2.0,43.0,YES,PHONE,Turkish,2024-02-04,2024-02-16,D**** S*******,Yes,,1
E02485,O**** Y*******,Procurement,C0626,Strategic Buyer,Mid,Bachelor,Office,Yes,7.0,4.0,1.0,59.0,No,Email,Turkish,2024-05-08,2024-05-15,C**** D*******,Yes,LinkedIn,1
E02486,S**** K*******,Marketing,C0115,Growth Marketer,Junior,Master,Factory,No,10.0,2.0,1.0,71.0,No,Email,Turkish,2024-05-03,2024-05-09,D**** S*******,Yes,CRM,1
E02487,C**** Y*******,Procurement,C0002,Procurement Manager,Mid,High School,Office,Yes,4.0,2.0,1.0,44.0,No,Email,Turkish,2024-05-16,2024-06-15,A**** Y*******,Yes,Webinar,1
E02488,A**** K*******,Operations,C0106,Logistics Coordinator,Senior,High School,Office,No,4.0,10.0,2.0,44.0,No,Phone,Turkish,2024-03-29,2024-04-24,H**** N*******,No,CRM,1
E02489,K**** K*******,Marketing,C0090,Digital Marketing Executive,Mid,Master,Office,No,10.0,5.0,4.0,76.0,No,Events,Turkish,2024-08-09,2024-08-29,C**** D*******,Yes,CRM,1
E02490,B**** K*******,Sales,C0315,Key Account Executive,Senior,Master,Remote,No,26.0,5.0,5.0,68.0,Yes,Phone,Turkish,2024-03-11,2024-03-28,E**** T*******,Yes,Fair,1
E02491,N**** K*******,Marketing,0733,Digital Marketing Executive,mid,bachelor,Office,Yes,11.0,3.0,3.0,48.0,No,Email,English,2024-01-12,2024-01-26,E**** T*******,Yes,LinkedIn,1
E02492,K**** P*******,IT,C0648,Software Developer,Senior,Bachelor,Remote,No,6.0,5.0,2.0,57.0,No,LinkedIn,English,2024-09-19,2024-10-18,H**** N*******,Yes,Webinar,1
E02493,E**** K*******,Procurement,C0204,Procurement Analyst,Junior,PhD,Factory,No,3.0,0.0,1.0,75.0,Yes,Phone,Turkish,2024-09-03,2024-10-01,E**** T*******,Yes,CRM,1
E02494,E**** K*******,Engineering,C0538,Mechanical Engineer,Director,Master,Office,Yes,0.0,10.0,1.0,62.0,No,Events,Turkish,2024-07-19,2024-08-02,C**** D*******,Yes,Webinar,0
E02495,L**** Y*******,Operations,C007,Ops Coordinator,Junior,High School,Remote,No,3.0,2.0,2.0,,No,LinkedIn,,2024-03-10,2024-03-31,g**** r*******,Yes,CRM,1
E02496,B**** D*******,Operations,C0001,Operations Analyst,Junior,Bachelor,Remote,No,10.0,2.0,2.0,59.0,No,LinkedIn,Turkish,2024-06-13,2024-07-01,C**** D*******,Yes,LinkedIn,1
E02497,A**** A*******,Production,C0049,Production Planner,Mid,Master,Office,Yes,0.0,3.0,2.0,46.0,No,Email,Turkish,2024-05-10,2024-06-08,B**** K*******,Yes,CRM,0
E02498,K**** S*******,Sales,C0177,Sales Executive,Mid,Bachelor,Office,No,23.0,3.0,2.0,50.0,No,Email,Turkish,2024-01-27,2024-02-03,F**** O*******,Yes,CRM,1
E02499,E**** O*******,Operations,C0027,Operations Analyst,Junior,Bachelor,Office,Yes,0.0,1.0,1.0,58.0,No,Phone,Turkish,2024-02-01,2024-02-13,D**** S*******,No,CRM,0
E02500,B**** A*******,IT,C0098,Network Engineer,Director,Master,Office,Yes,0.0,,,,No,Phone,English,2024-06-26,2024-05-30,G**** R*******,Yes,Fir,0
E02501,C**** G*******,Quality,C0469,Quality Assurance Lead,Director,Bachelor,Field,Yes,5.0,16.0,2.0,67.0,No,Email,Turkish,2024-06-27,2024-07-12,D**** S*******,Yes,Webinar,1
E02502,O**** D*******,Marketing,C0312,Digital Marketing Executive,Mid,Bachelor,Office,No,19.0,4.0,5.0,50.0,No,Phone,Turkish,2024-03-04,2024-03-27,H**** N*******,Yes,CRM,1
E02503,K**** P*******,Marketing,C0566,Growth Marketer,Mid,Bachelor,Remote,Yes,21.0,3.0,3.0,50.0,No,Email,English,2024-04-22,2024-05-06,E**** T*******,Yes,CRM,1
E02504,K**** D*******,Procurement,C0301,Procurement Specialist,Mid,PhD,Field,Yes,0.0,5.0,1.0,68.0,No,Email,Turkish,2024-05-02,2024-05-12,H**** N*******,Yes,LinkedIn,0
E02505,O**** Y*******,Operations,C0568,Ops Coordinator,Mid,Master,Factory,No,8.0,3.0,2.0,29.0,No,Phone,English,2024-01-19,2024-02-01,A**** Y*******,Yes,Webinar,1
E02506,K**** Y*******,IT,C0416,Infrastructure Engineer,Senior,Bachelor,Office,No,1.0,8.0,2.0,57.0,No,Phone,Turkish,2024-02-03,2024-02-27,G**** R*******,Yes,CRM,1
E02507,D**** C*******,Production,C0662,Production Engineer,Mid,Bachelor,Remote,Yes,0.0,2.0,1.0,79.0,No,Email,Turkish,2024-02-28,2024-03-18,G**** R*******,Yes,Webinar,0
E02508,N**** A*******,Quality,C0123,QA Specialist,Mid,PhD,Factory,Yes,2.0,5.0,1.0,83.0,No,Email,English,2024-04-27,2024-05-05,B**** K*******,Yes,CRM,1
E02509,O**** D*******,Sales,C0304,Sales Manager,Mid,Bachelor,Office,Yes,25.0,5.0,5.0,55.0,No,Email,Turkish,2024-01-03,2024-01-15,H**** N*******,Yes,CRM,1
E02510,E**** A*******,IT,C0700,Infrastructure Engineer,Senior,High School,Office,No,0.0,6.0,0.0,57.0,No,Phone,English,2024-01-12,2024-01-29,D**** S*******,Yes,Webinar,0
E02511,M**** A*******,Procurement,C0169,Procurement Manager,Senior,Master,Office,Yes,2.0,6.0,2.0,54.0,Yes,Phone,Turkish,2024-05-05,2024-05-26,F**** O*******,Yes,CRM,1
E02512,L**** C*******,IT,C0038,Software Developer,Mid,Master,Office,Yes,3.0,3.0,2.0,38.0,No,Email,Turkish,2024-02-07,2024-03-03,D**** S*******,Yes,Fair,1
E02513,B**** Y*******,Quality,C0021,Quality Assurance Lead,Mid,High School,Office,No,6.0,2.0,1.0,24.0,No,Email,English,2024-08-13,2024-09-08,G**** R*******,Yes,CRM,1
E02514,K**** C*******,Procurement,C0676,Procurement Specialist,Mid,Bachelor,Office,Yes,0.0,2.0,0.0,69.0,Yes,Phone,Turkish,2024-03-30,2024-04-22,E**** T*******,Yes,Webinar,0
E02515,B**** U*******,Marketing,C0707,Growth Marketer,Director,Master,Office,No,12.0,8.0,4.0,60.0,No,Email,Turkish,2024-04-08,2024-04-17,D**** S*******,Yes,CRM,1
E02516,E**** K*******,Engineering,C0276,Process Engineer,Senior,Bachelor,Field,Yes,4.0,11.0,1.0,54.0,No,LinkedIn,Turkish,2024-08-15,2024-09-08,E**** T*******,Yes,CRM,1
E02517,A**** A*******,Quality,C0187,Quality Assurance Lead,Junior,Master,Office,Yes,6.0,2.0,1.0,54.0,No,Email,English,2024-03-07,2024-04-06,C**** D*******,Yes,Webinar,1
E02518,B**** A*******,Sales,C0387,Sales Manager,Director,Master,Remote,Yes,23.0,9.0,1.0,83.0,No,Email,Turkish,2024-06-22,2024-06-27,H**** N*******,Yes,Fair,1
E02519,K**** K*******,Quality,C0026,QA Technician,Mid,Bachelor,Office,Yes,2.0,2.0,2.0,49.0,No,Events,English,2024-08-27,2024-09-05,B**** K*******,Yes,Email Campaign,1
E02520,C**** C*******,Operations,C0262,Data Centre Operator,Senior,High School,Office,Yes,7.0,7.0,2.0,75.0,No,Email,Turkish,2024-04-01,2024-04-22,G**** R*******,Yes,CRM,1
E02521,E**** S*******,Production,C0135,Production Plannqr,Junior,BACHELOR,Office,Yes,1.0,1.0,1.0,71.0,No,Email,English,2024-07-07,2024-07-24,E**** T*******,Yes,LinkedIn,1
E02522,S**** S*******,Production,C0545,Plant Supervisor,Senior,Bachelor,Office,Yes,0.0,8.0,0.0,34.0,No,Phone,Turkish,2024-04-10,2024-04-24,A**** Y*******,Yes,CRM,0
E02523,O**** K*******,Engineering,C0613,Quality-by-Design Engineer,Junior,Bachelor,Field,Yes,2.0,0.0,1.0,48.0,No,Email,Turkish,2024-07-21,2024-08-06,A**** Y*******,Yes,CRM,1
E02524,C**** A*******,Sales,C0318,Sales Manager,Junior,Bachelor,Office,No,3.0,2.0,4.0,60.0,No,Email,Turkish,2024-07-15,2024-08-07,F**** O*******,Yes,Webinar,1
E02525,E**** D*******,Procurement,C0086,Procurement Specialist,Junior,Master,Office,Yes,3.0,2.0,1.0,57.0,No,Email,Turkish,2024-01-02,2024-01-21,G**** R*******,Yes,CRM,1
E02526,S**** K*******,Procurement,C0297,Procurement Analyst,Mid,Bachelor,Office,Yes,2.0,2.0,2.0,43.0,Yes,LinkedIn,English,2024-07-15,2024-07-20,C**** D*******,Yes,LinkedIn,1
E02527,B**** A*******,Operations,C0487,Ops Coordinator,Mid,Bachelor,Office,Yes,0.0,6.0,1.0,33.0,No,Phone,Turkish,2024-06-15,2024-07-02,H**** N*******,Yes,LinkedIn,0
E02528,S**** A*******,Sales,C0236,Territory Sales Rep,Mid,Bachelor,Factory,Yes,15.0,5.0,4.0,51.0,No,Phone,English,2024-03-03,2024-03-13,B**** K*******,No,Email Campaign,1
E02529,E**** O******,Sales,C0671,SALES EXECUTIVE,Mid,Master,Office,,25.0,5.0,4.0,,Yes,Events,TURKISH,2024-02-18,2024-03-07,G**** R*******,Yes,CRM,1
E02530,E**** A*******,Management,C0539,Plant Manager,Senior,Master,Office,No,6.0,11.0,0.0,58.0,Yes,LinkeIn,Turkish,2024-04-12,2024-04-26,B**** K*******,Yes,Webinar,1
E02531,B**** S*******,Engineering,C0026,Process Engineer,Junior,Bachelor,Office,Yes,7.0,2.0,2.0,49.0,No,Emxil,Turkish,2024-08-26,2024-09-08,B**** K*******,Yes,CRM,1
E02532,A**** Y*******,Operations,C0365,Data Centre Operator,Senior,Master,Remote,Yes,0.0,11.0,2.0,50.0,No,Email,Turkish,2024-04-30,2024-05-06,G**** R*******,Yes,CRM,0
E02533,L**** Y*******,Marketing,C0022,Brand Manager,Senior,Master,Office,Yes,18.0,10.0,3.0,42.0,No,Phone,Turkish,2024-09-19,2024-10-16,G**** R*******,Yes,Webinar,1
E02534,E**** G*******,Operations,C0721,Ops Coordinator,Senior,Bachelor,Field,NO,1.0,,1.0,67.0,No,Emil,English,2024-04-16,2024-03-22,G**** R*******,Yes,CRM,1
E02535,B**** K*******,Production,C0174,Production Engineer,Mid,Bachelor,Office,Yes,3.0,2.0,0.0,58.0,No,Phone,Turkish,2024-08-15,2024-09-09,H**** N*******,Yes,LinkedIn,1
E02536,E**** A*******,Quality,C0728,QA Technician,Senior,Bachelor,Remote,Yes,0.0,6.0,2.0,46.0,No,Email,Turkish,2024-06-19,2024-07-19,G**** R*******,Yes,LinkedIn,0
E02537,M**** K*******,Marketing,C0725,Brand Manager,Mid,Master,Office,No,3.0,3.0,5.0,60.0,No,Phone,Turkish,2024-02-11,2024-03-03,A**** Y*******,Yes,CRM,1
E02538,C**** A*******,Procurement,C0460,Procurement Specialist,Junior,Bachelor,Factory,Yes,7.0,0.0,0.0,100.0,No,LinkedIn,English,2024-02-16,2024-03-11,A**** Y*******,Yes,CRM,1
E02539,C**** C*******,Marketing,C0517,Brand Manager,Senior,Master,Office,Yes,6.0,9.0,4.0,57.0,No,Phone,Turkish,2024-06-11,2024-06-16,B**** K*******,Yes,CRM,1
E02540,M**** Y*******,Production,C0442,Production Planner,Junior,Bachelor,Office,No,4.0,0.0,2.0,57.0,No,Email,Turkish,2024-04-06,2024-04-15,D**** S*******,Yes,CRM,1
E02541,M**** D*******,Engineering,C0551,Process Engineer,Junior,Master,Office,Yes,0.0,1.0,0.0,39.0,No,Email,English,2024-04-11,2024-04-16,A**** Y*******,Yes,CRM,0
E02542,A**** A*******,Procurement,C0549,Procurement Specialist,Senior,Bachelor,Remote,Yes,4.0,,2.0,47.0,No,Linkedin,english,2024-08-22,2024-09-04,,Yes,CR,1
E02543,E**** K*******,Marketing,C0413,Digital Marketing Executive,Mid,High School,Office,Yes,14.0,5.0,1.0,47.0,No,LinkedIn,English,2024-03-16,2024-04-12,D**** S*******,No,LinkedIn,1
E02544,C**** A*******,Sales,C0725,Key Account Executive,Mid,Master,Office,No,16.0,3.0,3.0,53.0,No,LinkedIn,Turkish,2024-06-06,2024-07-03,E**** T*******,Yes,CRM,1
E02545,Z**** D*******,Quality,C0033,Quality Assurance Lead,Mid,Master,Factory,No,1.0,2.0,0.0,45.0,No,LinkedIn,English,2024-08-23,2024-09-13,E**** T*******,Yes,LinkedIn,1
E02546,S**** Y*******,Production,C0162,Plant Supervisor,Junior,Master,Remote,No,5.0,2.0,0.0,60.0,No,Phone,Turkish,2024-02-29,2024-03-12,A**** Y*******,Yes,LinkedIn,1
E02547,B**** b*******,Sales,C0630,Account Manager,Junior,bachelor,Field,Yes,26.0,,4.0,68.0,No,Phone,Turkish,2024-02-21,2024-02-27,B**** K*******,Yes,Fair,1
E02548,O**** D*******,Quality,C0701,QA Specialist,Mid,Master,Office,Yes,1.0,5.0,2.0,37.0,No,Email,Turkish,2024-07-20,2024-08-07,D**** S*******,Yes,CRM,1
E02549,A**** Y*******,Operations,C0169,Logistics Coordinator,Junior,Master,Remote,No,3.0,2.0,0.0,37.0,No,Events,Turkish,2024-07-18,2024-08-16,G**** R*******,Yes,CRM,1
E02550,K**** D*******,Operations,C0408,Data Centre Operator,Junior,Bachelor,Office,Yes,0.0,1.0,1.0,61.0,No,Phone,Turkish,2024-02-07,2024-02-23,D**** S*******,Yes,CRM,0
E02551,L**** A*******,Marketing,C0472,Brand Manager,Senior,Bachelor,Remote,No,23.0,7.0,1.0,71.0,No,Phone,Turkish,2024-04-04,2024-04-17,G**** R*******,Yes,LinkedIn,1
E02552,S**** Y*******,Quality,C0158,QA Specialist,Senior,Bachelor,Office,Yes,5.0,8.0,1.0,53.0,Yes,Events,English,2024-09-26,2024-10-08,F**** O*******,Yes,LinkedIn,1
E02553,E**** C*******,Operations,C0077,Data Centre Operator,Mid,Bachelor,Remote,No,0.0,5.0,0.0,26.0,No,Events,Turkish,2024-07-26,2024-08-08,F**** O*******,No,CRM,0
E02554,E**** C*******,Procurement,C0228,Procurement Specialist,Mid,PhD,Office,No,0.0,2.0,2.0,55.0,No,Phone,English,2024-08-02,2024-08-14,A**** Y*******,Yes,CRM,0
E02555,O**** A*******,Procurement,C0260,Procurement Analyst,Mid,Master,Office,Yes,2.0,3.0,1.0,58.0,No,Email,Turkish,2024-04-29,2024-05-25,A**** Y*******,Yes,CRM,1
E02556,Z**** O*******,Quality,C0577,Quality Assurance Lead,mid,Master,Factory,NO,0.0,6.0,0.0,42.0,No,LinwedIn,English,2024-04-19,2024-05-17,H**** N*******,YES,CRM,0
E02557,E**** Y*******,IT,C0708,Systems Engineer,Senior,PhD,Factory,Yes,8.0,8.0,0.0,52.0,No,Phone,Turkish,2024-07-19,2024-08-12,C**** D*******,Yes,LinkedIn,1
E02558,C**** A*******,Quality,C0664,QA Technician,Junior,PhD,Remote,Yes,6.0,0.0,0.0,53.0,No,Phone,turkish,2024-01-14,2024-02-05,E**** T*******,YES,vinkedIn,1
E02559,O**** K*******,Engineering,C0730,Process Engineer,Director,Bachelor,Office,No,5.0,11.0,0.0,75.0,No,Phone,Turkish,2024-08-23,2024-09-12,D**** S*******,No,CRM,1
E02560,T**** C*******,Engineering,C0231,Mechanical Engineer,Mid,Bachelor,Remote,No,0.0,5.0,1.0,18.0,No,Email,Turkish,2024-08-01,2024-08-09,F**** O*******,Yes,CRM,0
E02561,M**** Y*******,Procurement,C0102,Procurement Analyst,Senior,Bachelor,Office,Yes,5.0,11.0,1.0,73.0,Yes,Email,Turkish,2024-03-30,2024-04-21,E**** T*******,Yes,Fair,1
E02562,E**** P*******,Quality,C0025,QA Technician,Junior,Master,Office,Yes,3.0,0.0,1.0,46.0,No,Phone,Turkish,2024-06-17,2024-06-22,D**** S*******,Yes,Fair,1
E02563,N**** Y*******,Marketing,C0511,Brand Manager,Junior,Master,Office,Yes,10.0,0.0,5.0,55.0,No,LinkedIn,English,2024-09-28,2024-10-16,B**** K*******,Yes,CRM,1
E02564,B**** P*******,Operations,C0448,Operations Analyst,Senior,Bachelor,Office,No,2.0,8.0,1.0,58.0,No,LinkedIn,Turkish,2024-01-30,2024-02-16,B**** K*******,Yes,LinkedIn,1
E02565,C**** C*******,Marketing,C01u8,Marketing Specialist,C-Level,Master,Office,Yes,0.0,10.0,2.0,,No,LinkedIn,Turkish,2024-08-13,2024-08-19,H**** N*******,Yes,Linkedin,0
E02566,A**** Y*******,Engineering,C0349,Process Engineer,Director,Bachelor,Office,Yes,6.0,9.0,1.0,51.0,No,Email,English,2024-01-22,2024-02-16,A**** Y*******,Yes,CRM,1
E02567,E**** S*******,Quality,C0507,QA Technician,Mid,Bachelor,Office,No,8.0,2.0,1.0,76.0,No,Email,Turkish,2024-06-22,2024-06-28,G**** R*******,Yes,Fair,1
E02568,K**** A*******,Sales,C0498,Sales Executive,Senior,PhD,Office,Yes,31.0,9.0,3.0,79.0,Yes,Phone,surkish,2024-06-13,2024-06-21,,Yes,FAIR,1
E02569,C**** D*******,Procurement,C0405,Procurement Manager,Junior,Master,Office,No,0.0,1.0,0.0,41.0,Yes,Email,Turkish,2024-02-17,2024-02-28,F**** O*******,Yes,Email Campaign,0
E02570,O**** A*******,Operations,C0092,Logistics Coordinator,Director,Master,Office,No,2.0,12.0,1.0,63.0,No,LinkedIn,Turkish,2024-07-30,2024-08-08,A**** Y*******,Yes,CRM,1
E02571,E**** Y*******,Operations,C0125,Ops Coordinator,Senior,Master,Office,Yes,1.0,11.0,0.0,55.0,No,Email,Turkish,2024-05-18,2024-05-28,G**** R*******,Yes,CRM,1
E02572,C**** U*******,It,C0477,Software Developer,Senior,MASTER,Office,Yes,5.0,9.0,1.0,77.0,Yes,LinkedIn,,2024-02-17,2024-02-22,A**** Y*******,Yes,Wbinar,1
